61.7605772, 11.1703387
61.7600327, 11.1713601
61.7599138, 11.1715879
61.7598916, 11.1716313
61.7596632, 11.1720536
61.7586257, 11.1740002
61.7585472, 11.1741508
61.7577553, 11.1755581
61.7566579, 11.1766656
61.7565461, 11.1767723
61.7560339, 11.1772924
61.7555556, 11.1777642
61.7555563, 11.1777685
61.7554417, 11.1778946
61.754935, 11.1783643
61.7544591, 11.1787871
61.7539081, 11.1792816
61.7526881, 11.1804022
61.7525142, 11.1806372
61.7510408, 11.1830575
61.7494966, 11.1863006
61.7491509, 11.1870208
61.7490478, 11.1872353
61.7480606, 11.1886375
61.745132, 11.1930207
61.7443373, 11.1935711
61.744237, 11.1936771
61.7431793, 11.1949958
61.7421762, 11.1961977
61.7416532, 11.1967377
61.7413527, 11.1970609
61.7395908, 11.1979228
61.7347937, 11.2001579
61.7340323, 11.2004067
61.7328029, 11.2010722
61.732405, 11.2012238
61.7318422, 11.2013663
61.7285978, 11.201637
61.7255804, 11.2015099
61.7232573, 11.2005776
61.7226609, 11.2001366
61.7220487, 11.1996049
61.7218827, 11.1994553
61.7214395, 11.1990417
61.7206251, 11.1982588
61.720583, 11.1982176
61.7197746, 11.1974818
61.7196817, 11.1974059
61.7177663, 11.1963234
61.7146211, 11.1961091
61.710937, 11.1962869
61.7056934, 11.1978378
61.7042973, 11.1980235
61.7042561, 11.1980277
61.7029371, 11.1979948
61.7023337, 11.1978036
61.7020021, 11.1976767
61.7009036, 11.1973652
61.7006306, 11.1973231
61.7001176, 11.1972903
61.696252, 11.1965766
61.6962291, 11.1965488
61.6959903, 11.1962506
61.6959841, 11.1963057
61.695956, 11.1965741
61.6959528, 11.1966158
61.6959491, 11.197764
61.6959494, 11.1978049
61.6959501, 11.197948
61.6959253, 11.1996929
61.6958609, 11.2025708
61.695826, 11.2034572
61.6957817, 11.204356
61.6956611, 11.2068726
61.6956054, 11.2086658
61.6956067, 11.2087167
61.695643, 11.2094076
61.6957946, 11.2117658
61.6958884, 11.2132571
61.6959459, 11.2141705
61.6953685, 11.2143326
61.6951084, 11.2143878
61.6928835, 11.2155478
61.6923641, 11.216078
61.6918499, 11.2165224
61.6899633, 11.2177888
61.6896807, 11.2179369
61.6885616, 11.2178373
61.6881607, 11.2178798
61.6876067, 11.2179167
61.6860539, 11.2176358
61.6857364, 11.2176073
61.6844153, 11.2177643
61.683309, 11.2178283
61.6828038, 11.2180207
61.6827634, 11.2180559
61.6815744, 11.2181864
61.6808935, 11.2179407
61.6803384, 11.2177552
61.6800976, 11.2176679
61.6795261, 11.2175517
61.6786801, 11.2175756
61.6786053, 11.217535
61.6781244, 11.2172281
61.6774532, 11.2168431
61.6773184, 11.2168123
61.6765809, 11.216793
61.6756943, 11.2168448
61.6736099, 11.2177186
61.6721376, 11.2180591
61.6719925, 11.2179261
61.6692946, 11.2182583
61.6675175, 11.2189013
61.6669261, 11.2192289
61.6659438, 11.2194891
61.6655687, 11.2197373
61.6654375, 11.2198365
61.6643661, 11.220289
61.6612621, 11.2204361
61.6609546, 11.2202998
61.6603649, 11.2197103
61.6601461, 11.2194686
61.6577512, 11.218609
61.6398137, 11.217382
61.6212262, 11.2256427
61.6195001, 11.2286992
61.6172417, 11.2319204
61.611168, 11.2336542
61.6063259, 11.2333786
61.6022971, 11.2345648
61.6018233, 11.234462
61.592033, 11.2387402
61.5855062, 11.24031
61.5781064, 11.2337786
61.5777992, 11.2334596
61.5682048, 11.2263386
61.5676284, 11.2264604
61.5609292, 11.2241951
61.5608719, 11.224192
61.5549184, 11.2252108
61.5534885, 11.225311
61.5530913, 11.2254424
61.538007, 11.2293732
61.5353564, 11.2313857
61.5246235, 11.2384901
61.5223366, 11.2406903
61.5034058, 11.2714148
61.4978976, 11.2775454
61.4974109, 11.2778691
61.4971451, 11.278114
61.4970143, 11.2782613
61.4903865, 11.287971
61.4826343, 11.3016559
61.4792141, 11.3077907
61.4782901, 11.3090774
61.4781714, 11.309238
61.4779047, 11.3095939
61.4732504, 11.3148444
61.4719069, 11.3164761
61.4686066, 11.320694
61.4666858, 11.3231381
61.4659919, 11.3239852
61.4640988, 11.3262605
61.4632269, 11.3268092
61.4631961, 11.3268263
61.4625342, 11.3270979
61.4623426, 11.3271651
61.461729, 11.3273983
61.4612519, 11.327588
61.4610444, 11.3276754
61.4605745, 11.3278799
61.4580137, 11.330133
61.4564021, 11.3310457
61.4555657, 11.331362
61.4519218, 11.3326245
61.44975, 11.3334395
61.4467931, 11.3348311
61.4443473, 11.3363126
61.4425317, 11.3377386
61.43894, 11.3409491
61.4380284, 11.3416397
61.4357493, 11.3433623
61.4350706, 11.3440704
61.434589, 11.3445774
61.4338903, 11.3452882
61.4335257, 11.3456546
61.4305096, 11.3489802
61.4281802, 11.3491827
61.4277708, 11.3488754
61.4253736, 11.3493405
61.4223287, 11.3518182
61.4199466, 11.3514307
